match_id,batting_team,bowling_team,Balls Remaining,Current Score,Total Score,Wickets,Home,Toss,diff,Runrate,Partnership,Runs per wicket
11144,Rajasthan Royals,Sunrisers Hyderabad,119,0,203,0,0,1,-3,0,0,16
11144,Rajasthan Royals,Sunrisers Hyderabad,118,0,203,0,0,1,-3,0,0,16
11144,Rajasthan Royals,Sunrisers Hyderabad,117,2,203,0,0,1,-3,4,2,16
11144,Rajasthan Royals,Sunrisers Hyderabad,116,3,203,0,0,1,-3,4.5,3,16
11144,Rajasthan Royals,Sunrisers Hyderabad,115,3,203,0,0,1,-3,3.6,3,16
11144,Rajasthan Royals,Sunrisers Hyderabad,114,3,203,0,0,1,-3,3,3,16
11144,Rajasthan Royals,Sunrisers Hyderabad,113,3,203,0,0,1,-3,2.571428571,3,16
11144,Rajasthan Royals,Sunrisers Hyderabad,112,3,203,0,0,1,-3,2.25,3,16
11144,Rajasthan Royals,Sunrisers Hyderabad,111,3,203,0,0,1,-3,2,3,16
11144,Rajasthan Royals,Sunrisers Hyderabad,110,5,203,0,0,1,-3,3,5,16
11144,Rajasthan Royals,Sunrisers Hyderabad,109,7,203,0,0,1,-3,3.818181818,7,16
11144,Rajasthan Royals,Sunrisers Hyderabad,108,8,203,0,0,1,-3,4,8,16
11144,Rajasthan Royals,Sunrisers Hyderabad,107,8,203,0,0,1,-3,3.692307692,8,16
11144,Rajasthan Royals,Sunrisers Hyderabad,106,9,203,0,0,1,-3,3.857142857,9,16
11144,Rajasthan Royals,Sunrisers Hyderabad,105,9,203,0,0,1,-3,3.6,9,16
11144,Rajasthan Royals,Sunrisers Hyderabad,105,11,203,0,0,1,-3,4.4,11,16
11144,Rajasthan Royals,Sunrisers Hyderabad,104,15,203,0,0,1,-3,5.625,15,16
11144,Rajasthan Royals,Sunrisers Hyderabad,103,15,203,0,0,1,-3,5.294117647,15,16
11144,Rajasthan Royals,Sunrisers Hyderabad,102,16,203,0,0,1,-3,5.333333333,16,16
11144,Rajasthan Royals,Sunrisers Hyderabad,101,16,203,0,0,1,-3,5.052631579,16,16
11144,Rajasthan Royals,Sunrisers Hyderabad,100,16,203,1,0,1,-3,4.8,0,121
11144,Rajasthan Royals,Sunrisers Hyderabad,99,20,203,1,0,1,-3,5.714285714,4,121
11144,Rajasthan Royals,Sunrisers Hyderabad,98,21,203,1,0,1,-3,5.727272727,5,121
11144,Rajasthan Royals,Sunrisers Hyderabad,97,23,203,1,0,1,-3,6,7,121
11144,Rajasthan Royals,Sunrisers Hyderabad,96,23,203,1,0,1,-3,5.75,7,121
11144,Rajasthan Royals,Sunrisers Hyderabad,95,23,203,1,0,1,-3,5.52,7,121
11144,Rajasthan Royals,Sunrisers Hyderabad,94,24,203,1,0,1,-3,5.538461538,8,121
11144,Rajasthan Royals,Sunrisers Hyderabad,93,26,203,1,0,1,-3,5.777777778,10,121
11144,Rajasthan Royals,Sunrisers Hyderabad,92,30,203,1,0,1,-3,6.428571429,14,121
11144,Rajasthan Royals,Sunrisers Hyderabad,91,31,203,1,0,1,-3,6.413793103,15,121
11144,Rajasthan Royals,Sunrisers Hyderabad,90,32,203,1,0,1,-3,6.4,16,121
11144,Rajasthan Royals,Sunrisers Hyderabad,89,33,203,1,0,1,-3,6.387096774,17,121
11144,Rajasthan Royals,Sunrisers Hyderabad,88,33,203,1,0,1,-3,6.1875,17,121
11144,Rajasthan Royals,Sunrisers Hyderabad,87,34,203,1,0,1,-3,6.181818182,18,121
11144,Rajasthan Royals,Sunrisers Hyderabad,86,35,203,1,0,1,-3,6.176470588,19,121
11144,Rajasthan Royals,Sunrisers Hyderabad,85,36,203,1,0,1,-3,6.171428571,20,121
11144,Rajasthan Royals,Sunrisers Hyderabad,84,36,203,1,0,1,-3,6,20,121
11144,Rajasthan Royals,Sunrisers Hyderabad,83,37,203,1,0,1,-3,6,21,121
11144,Rajasthan Royals,Sunrisers Hyderabad,82,37,203,1,0,1,-3,5.842105263,21,121
11144,Rajasthan Royals,Sunrisers Hyderabad,81,38,203,1,0,1,-3,5.846153846,22,121
11144,Rajasthan Royals,Sunrisers Hyderabad,80,39,203,1,0,1,-3,5.85,23,121
11144,Rajasthan Royals,Sunrisers Hyderabad,79,45,203,1,0,1,-3,6.585365854,29,121
11144,Rajasthan Royals,Sunrisers Hyderabad,78,46,203,1,0,1,-3,6.571428571,30,121
11144,Rajasthan Royals,Sunrisers Hyderabad,77,46,203,1,0,1,-3,6.418604651,30,121
11144,Rajasthan Royals,Sunrisers Hyderabad,77,48,203,1,0,1,-3,6.697674419,32,121
11144,Rajasthan Royals,Sunrisers Hyderabad,76,54,203,1,0,1,-3,7.363636364,38,121
11144,Rajasthan Royals,Sunrisers Hyderabad,75,55,203,1,0,1,-3,7.333333333,39,121
11144,Rajasthan Royals,Sunrisers Hyderabad,74,56,203,1,0,1,-3,7.304347826,40,121
11144,Rajasthan Royals,Sunrisers Hyderabad,73,57,203,1,0,1,-3,7.276595745,41,121
11144,Rajasthan Royals,Sunrisers Hyderabad,72,57,203,1,0,1,-3,7.125,41,121
11144,Rajasthan Royals,Sunrisers Hyderabad,71,58,203,1,0,1,-3,7.102040816,42,121
11144,Rajasthan Royals,Sunrisers Hyderabad,70,59,203,1,0,1,-3,7.08,43,121
11144,Rajasthan Royals,Sunrisers Hyderabad,69,63,203,1,0,1,-3,7.411764706,47,121
11144,Rajasthan Royals,Sunrisers Hyderabad,68,64,203,1,0,1,-3,7.384615385,48,121
11144,Rajasthan Royals,Sunrisers Hyderabad,67,64,203,1,0,1,-3,7.245283019,48,121
11144,Rajasthan Royals,Sunrisers Hyderabad,66,64,203,1,0,1,-3,7.111111111,48,121
11144,Rajasthan Royals,Sunrisers Hyderabad,65,65,203,1,0,1,-3,7.090909091,49,121
11144,Rajasthan Royals,Sunrisers Hyderabad,64,66,203,1,0,1,-3,7.071428571,50,121
11144,Rajasthan Royals,Sunrisers Hyderabad,63,67,203,1,0,1,-3,7.052631579,51,121
11144,Rajasthan Royals,Sunrisers Hyderabad,62,69,203,1,0,1,-3,7.137931034,53,121
11144,Rajasthan Royals,Sunrisers Hyderabad,61,75,203,1,0,1,-3,7.627118644,59,121
11144,Rajasthan Royals,Sunrisers Hyderabad,60,77,203,1,0,1,-3,7.7,61,121
