match_id,batting_team,bowling_team,Balls Remaining,Current Score,Total Score,Wickets,Home,Toss,diff,Runrate,Partnership,Runs per wicket
11323,Kings XI Punjab,Rajasthan Royals,119,0,190,0,1,0,1,0,0,42
11323,Kings XI Punjab,Rajasthan Royals,118,1,190,0,1,0,1,3,1,42
11323,Kings XI Punjab,Rajasthan Royals,117,1,190,0,1,0,1,2,1,42
11323,Kings XI Punjab,Rajasthan Royals,116,1,190,0,1,0,1,1.5,1,42
11323,Kings XI Punjab,Rajasthan Royals,115,2,190,0,1,0,1,2.4,2,42
11323,Kings XI Punjab,Rajasthan Royals,114,2,190,0,1,0,1,2,2,42
11323,Kings XI Punjab,Rajasthan Royals,113,2,190,0,1,0,1,1.714285714,2,42
11323,Kings XI Punjab,Rajasthan Royals,112,2,190,0,1,0,1,1.5,2,42
11323,Kings XI Punjab,Rajasthan Royals,111,2,190,0,1,0,1,1.333333333,2,42
11323,Kings XI Punjab,Rajasthan Royals,110,8,190,0,1,0,1,4.8,8,42
11323,Kings XI Punjab,Rajasthan Royals,109,14,190,0,1,0,1,7.636363636,14,42
11323,Kings XI Punjab,Rajasthan Royals,108,14,190,0,1,0,1,7,14,42
11323,Kings XI Punjab,Rajasthan Royals,107,14,190,0,1,0,1,6.461538462,14,42
11323,Kings XI Punjab,Rajasthan Royals,106,14,190,0,1,0,1,6,14,42
11323,Kings XI Punjab,Rajasthan Royals,105,15,190,0,1,0,1,6,15,42
11323,Kings XI Punjab,Rajasthan Royals,104,15,190,0,1,0,1,5.625,15,42
11323,Kings XI Punjab,Rajasthan Royals,103,19,190,0,1,0,1,6.705882353,19,42
11323,Kings XI Punjab,Rajasthan Royals,102,19,190,0,1,0,1,6.333333333,19,42
11323,Kings XI Punjab,Rajasthan Royals,101,20,190,0,1,0,1,6.315789474,20,42
11323,Kings XI Punjab,Rajasthan Royals,100,20,190,0,1,0,1,6,20,42
11323,Kings XI Punjab,Rajasthan Royals,99,21,190,0,1,0,1,6,21,42
11323,Kings XI Punjab,Rajasthan Royals,98,21,190,0,1,0,1,5.727272727,21,42
11323,Kings XI Punjab,Rajasthan Royals,97,21,190,0,1,0,1,5.47826087,21,42
11323,Kings XI Punjab,Rajasthan Royals,96,21,190,0,1,0,1,5.25,21,42
11323,Kings XI Punjab,Rajasthan Royals,95,22,190,0,1,0,1,5.28,22,42
11323,Kings XI Punjab,Rajasthan Royals,94,22,190,0,1,0,1,5.076923077,22,42
11323,Kings XI Punjab,Rajasthan Royals,93,23,190,0,1,0,1,5.111111111,23,42
11323,Kings XI Punjab,Rajasthan Royals,92,27,190,0,1,0,1,5.785714286,27,42
11323,Kings XI Punjab,Rajasthan Royals,91,33,190,0,1,0,1,6.827586207,33,42
11323,Kings XI Punjab,Rajasthan Royals,90,34,190,0,1,0,1,6.8,34,42
11323,Kings XI Punjab,Rajasthan Royals,89,34,190,0,1,0,1,6.580645161,34,42
11323,Kings XI Punjab,Rajasthan Royals,88,34,190,0,1,0,1,6.375,34,42
11323,Kings XI Punjab,Rajasthan Royals,87,42,190,0,1,0,1,7.636363636,42,42
11323,Kings XI Punjab,Rajasthan Royals,86,42,190,1,1,0,1,7.411764706,0,29
11323,Kings XI Punjab,Rajasthan Royals,85,43,190,1,1,0,1,7.371428571,1,29
11323,Kings XI Punjab,Rajasthan Royals,84,43,190,1,1,0,1,7.166666667,1,29
11323,Kings XI Punjab,Rajasthan Royals,83,44,190,1,1,0,1,7.135135135,2,29
11323,Kings XI Punjab,Rajasthan Royals,82,45,190,1,1,0,1,7.105263158,3,29
11323,Kings XI Punjab,Rajasthan Royals,81,47,190,1,1,0,1,7.230769231,5,29
11323,Kings XI Punjab,Rajasthan Royals,80,53,190,1,1,0,1,7.95,11,29
11323,Kings XI Punjab,Rajasthan Royals,79,54,190,1,1,0,1,7.902439024,12,29
11323,Kings XI Punjab,Rajasthan Royals,78,54,190,1,1,0,1,7.714285714,12,29
11323,Kings XI Punjab,Rajasthan Royals,77,55,190,1,1,0,1,7.674418605,13,29
11323,Kings XI Punjab,Rajasthan Royals,76,56,190,1,1,0,1,7.636363636,14,29
11323,Kings XI Punjab,Rajasthan Royals,75,60,190,1,1,0,1,8,18,29
11323,Kings XI Punjab,Rajasthan Royals,74,66,190,1,1,0,1,8.608695652,24,29
11323,Kings XI Punjab,Rajasthan Royals,73,67,190,1,1,0,1,8.553191489,25,29
11323,Kings XI Punjab,Rajasthan Royals,72,67,190,1,1,0,1,8.375,25,29
11323,Kings XI Punjab,Rajasthan Royals,71,68,190,1,1,0,1,8.326530612,26,29
11323,Kings XI Punjab,Rajasthan Royals,70,69,190,1,1,0,1,8.28,27,29
11323,Kings XI Punjab,Rajasthan Royals,69,71,190,1,1,0,1,8.352941176,29,29
11323,Kings XI Punjab,Rajasthan Royals,68,71,190,2,1,0,1,8.192307692,0,87
11323,Kings XI Punjab,Rajasthan Royals,67,72,190,2,1,0,1,8.150943396,1,87
11323,Kings XI Punjab,Rajasthan Royals,66,72,190,2,1,0,1,8,1,87
11323,Kings XI Punjab,Rajasthan Royals,65,73,190,2,1,0,1,7.963636364,2,87
11323,Kings XI Punjab,Rajasthan Royals,64,74,190,2,1,0,1,7.928571429,3,87
11323,Kings XI Punjab,Rajasthan Royals,63,75,190,2,1,0,1,7.894736842,4,87
11323,Kings XI Punjab,Rajasthan Royals,62,76,190,2,1,0,1,7.862068966,5,87
11323,Kings XI Punjab,Rajasthan Royals,61,78,190,2,1,0,1,7.93220339,7,87
11323,Kings XI Punjab,Rajasthan Royals,60,79,190,2,1,0,1,7.9,8,87
11323,Kings XI Punjab,Rajasthan Royals,59,81,190,2,1,0,1,7.967213115,10,87
11323,Kings XI Punjab,Rajasthan Royals,58,81,190,2,1,0,1,7.838709677,10,87
11323,Kings XI Punjab,Rajasthan Royals,57,82,190,2,1,0,1,7.80952381,11,87
