match_id,batting_team,bowling_team,Balls Remaining,Current Score,Total Score,Wickets,Home,Toss,diff,Runrate,Partnership,Runs per wicket
11334,Kolkata Knight Riders,Rajasthan Royals,119,0,185,0,1,0,2,0,0,0
11334,Kolkata Knight Riders,Rajasthan Royals,118,0,185,0,1,0,2,0,0,0
11334,Kolkata Knight Riders,Rajasthan Royals,117,0,185,1,1,0,2,0,0,36
11334,Kolkata Knight Riders,Rajasthan Royals,116,0,185,1,1,0,2,0,0,36
11334,Kolkata Knight Riders,Rajasthan Royals,115,8,185,1,1,0,2,9.6,8,36
11334,Kolkata Knight Riders,Rajasthan Royals,114,8,185,1,1,0,2,8,8,36
11334,Kolkata Knight Riders,Rajasthan Royals,113,9,185,1,1,0,2,7.714285714,9,36
11334,Kolkata Knight Riders,Rajasthan Royals,112,9,185,1,1,0,2,6.75,9,36
11334,Kolkata Knight Riders,Rajasthan Royals,111,13,185,1,1,0,2,8.666666667,13,36
11334,Kolkata Knight Riders,Rajasthan Royals,110,13,185,1,1,0,2,7.8,13,36
11334,Kolkata Knight Riders,Rajasthan Royals,109,14,185,1,1,0,2,7.636363636,14,36
11334,Kolkata Knight Riders,Rajasthan Royals,108,15,185,1,1,0,2,7.5,15,36
11334,Kolkata Knight Riders,Rajasthan Royals,107,15,185,1,1,0,2,6.923076923,15,36
11334,Kolkata Knight Riders,Rajasthan Royals,106,15,185,1,1,0,2,6.428571429,15,36
11334,Kolkata Knight Riders,Rajasthan Royals,105,15,185,1,1,0,2,6,15,36
11334,Kolkata Knight Riders,Rajasthan Royals,104,16,185,1,1,0,2,6,16,36
11334,Kolkata Knight Riders,Rajasthan Royals,103,18,185,1,1,0,2,6.352941176,18,36
11334,Kolkata Knight Riders,Rajasthan Royals,102,18,185,1,1,0,2,6,18,36
11334,Kolkata Knight Riders,Rajasthan Royals,101,22,185,1,1,0,2,6.947368421,22,36
11334,Kolkata Knight Riders,Rajasthan Royals,100,22,185,1,1,0,2,6.6,22,36
11334,Kolkata Knight Riders,Rajasthan Royals,99,23,185,1,1,0,2,6.571428571,23,36
11334,Kolkata Knight Riders,Rajasthan Royals,98,23,185,1,1,0,2,6.272727273,23,36
11334,Kolkata Knight Riders,Rajasthan Royals,97,27,185,1,1,0,2,7.043478261,27,36
11334,Kolkata Knight Riders,Rajasthan Royals,96,29,185,1,1,0,2,7.25,29,36
11334,Kolkata Knight Riders,Rajasthan Royals,95,30,185,1,1,0,2,7.2,30,36
11334,Kolkata Knight Riders,Rajasthan Royals,94,32,185,1,1,0,2,7.384615385,32,36
11334,Kolkata Knight Riders,Rajasthan Royals,93,32,185,1,1,0,2,7.111111111,32,36
11334,Kolkata Knight Riders,Rajasthan Royals,92,36,185,1,1,0,2,7.714285714,36,36
11334,Kolkata Knight Riders,Rajasthan Royals,91,36,185,1,1,0,2,7.448275862,36,36
11334,Kolkata Knight Riders,Rajasthan Royals,90,36,185,2,1,0,2,7.2,0,12
11334,Kolkata Knight Riders,Rajasthan Royals,89,36,185,2,1,0,2,6.967741935,0,12
11334,Kolkata Knight Riders,Rajasthan Royals,88,37,185,2,1,0,2,6.9375,1,12
11334,Kolkata Knight Riders,Rajasthan Royals,87,37,185,2,1,0,2,6.727272727,1,12
11334,Kolkata Knight Riders,Rajasthan Royals,86,37,185,2,1,0,2,6.529411765,1,12
11334,Kolkata Knight Riders,Rajasthan Royals,85,37,185,2,1,0,2,6.342857143,1,12
11334,Kolkata Knight Riders,Rajasthan Royals,84,37,185,2,1,0,2,6.166666667,1,12
11334,Kolkata Knight Riders,Rajasthan Royals,83,37,185,2,1,0,2,6,1,12
11334,Kolkata Knight Riders,Rajasthan Royals,82,37,185,2,1,0,2,5.842105263,1,12
11334,Kolkata Knight Riders,Rajasthan Royals,81,38,185,2,1,0,2,5.846153846,2,12
11334,Kolkata Knight Riders,Rajasthan Royals,80,40,185,2,1,0,2,6,4,12
11334,Kolkata Knight Riders,Rajasthan Royals,79,40,185,2,1,0,2,5.853658537,4,12
11334,Kolkata Knight Riders,Rajasthan Royals,78,41,185,2,1,0,2,5.857142857,5,12
11334,Kolkata Knight Riders,Rajasthan Royals,77,45,185,2,1,0,2,6.279069767,9,12
11334,Kolkata Knight Riders,Rajasthan Royals,76,46,185,2,1,0,2,6.272727273,10,12
11334,Kolkata Knight Riders,Rajasthan Royals,75,46,185,2,1,0,2,6.133333333,10,12
11334,Kolkata Knight Riders,Rajasthan Royals,74,47,185,2,1,0,2,6.130434783,11,12
11334,Kolkata Knight Riders,Rajasthan Royals,73,47,185,2,1,0,2,6,11,12
11334,Kolkata Knight Riders,Rajasthan Royals,72,48,185,2,1,0,2,6,12,12
11334,Kolkata Knight Riders,Rajasthan Royals,71,48,185,2,1,0,2,5.87755102,12,12
11334,Kolkata Knight Riders,Rajasthan Royals,70,48,185,3,1,0,2,5.76,0,38
11334,Kolkata Knight Riders,Rajasthan Royals,69,48,185,3,1,0,2,5.647058824,0,38
11334,Kolkata Knight Riders,Rajasthan Royals,68,48,185,3,1,0,2,5.538461538,0,38
11334,Kolkata Knight Riders,Rajasthan Royals,67,48,185,3,1,0,2,5.433962264,0,38
