match_id,batting_team,bowling_team,Balls Remaining,Current Score,Total Score,Wickets,Home,Toss,diff,Runrate,Partnership,Runs per wicket
11312,Rajasthan Royals,Kolkata Knight Riders,119,0,150,0,1,0,-2,0,0,5
11312,Rajasthan Royals,Kolkata Knight Riders,118,0,150,0,1,0,-2,0,0,5
11312,Rajasthan Royals,Kolkata Knight Riders,117,0,150,0,1,0,-2,0,0,5
11312,Rajasthan Royals,Kolkata Knight Riders,116,4,150,0,1,0,-2,6,4,5
11312,Rajasthan Royals,Kolkata Knight Riders,115,4,150,0,1,0,-2,4.8,4,5
11312,Rajasthan Royals,Kolkata Knight Riders,114,5,150,0,1,0,-2,5,5,5
11312,Rajasthan Royals,Kolkata Knight Riders,113,5,150,1,1,0,-2,4.285714286,0,75
11312,Rajasthan Royals,Kolkata Knight Riders,112,5,150,1,1,0,-2,3.75,0,75
11312,Rajasthan Royals,Kolkata Knight Riders,111,5,150,1,1,0,-2,3.333333333,0,75
11312,Rajasthan Royals,Kolkata Knight Riders,110,6,150,1,1,0,-2,3.6,1,75
11312,Rajasthan Royals,Kolkata Knight Riders,109,6,150,1,1,0,-2,3.272727273,1,75
11312,Rajasthan Royals,Kolkata Knight Riders,108,6,150,1,1,0,-2,3,1,75
11312,Rajasthan Royals,Kolkata Knight Riders,107,7,150,1,1,0,-2,3.230769231,2,75
11312,Rajasthan Royals,Kolkata Knight Riders,106,11,150,1,1,0,-2,4.714285714,6,75
11312,Rajasthan Royals,Kolkata Knight Riders,105,11,150,1,1,0,-2,4.4,6,75
11312,Rajasthan Royals,Kolkata Knight Riders,104,11,150,1,1,0,-2,4.125,6,75
11312,Rajasthan Royals,Kolkata Knight Riders,103,11,150,1,1,0,-2,3.882352941,6,75
11312,Rajasthan Royals,Kolkata Knight Riders,102,12,150,1,1,0,-2,4,7,75
11312,Rajasthan Royals,Kolkata Knight Riders,101,12,150,1,1,0,-2,3.789473684,7,75
11312,Rajasthan Royals,Kolkata Knight Riders,100,16,150,1,1,0,-2,4.8,11,75
11312,Rajasthan Royals,Kolkata Knight Riders,99,20,150,1,1,0,-2,5.714285714,15,75
11312,Rajasthan Royals,Kolkata Knight Riders,98,21,150,1,1,0,-2,5.727272727,16,75
11312,Rajasthan Royals,Kolkata Knight Riders,97,22,150,1,1,0,-2,5.739130435,17,75
11312,Rajasthan Royals,Kolkata Knight Riders,96,23,150,1,1,0,-2,5.75,18,75
11312,Rajasthan Royals,Kolkata Knight Riders,95,23,150,1,1,0,-2,5.52,18,75
11312,Rajasthan Royals,Kolkata Knight Riders,94,23,150,1,1,0,-2,5.307692308,18,75
11312,Rajasthan Royals,Kolkata Knight Riders,93,24,150,1,1,0,-2,5.333333333,19,75
11312,Rajasthan Royals,Kolkata Knight Riders,92,25,150,1,1,0,-2,5.357142857,20,75
11312,Rajasthan Royals,Kolkata Knight Riders,91,25,150,1,1,0,-2,5.172413793,20,75
11312,Rajasthan Royals,Kolkata Knight Riders,90,25,150,1,1,0,-2,5,20,75
11312,Rajasthan Royals,Kolkata Knight Riders,89,25,150,1,1,0,-2,4.838709677,20,75
11312,Rajasthan Royals,Kolkata Knight Riders,88,26,150,1,1,0,-2,4.875,21,75
11312,Rajasthan Royals,Kolkata Knight Riders,87,26,150,1,1,0,-2,4.727272727,21,75
11312,Rajasthan Royals,Kolkata Knight Riders,86,28,150,1,1,0,-2,4.941176471,23,75
11312,Rajasthan Royals,Kolkata Knight Riders,85,28,150,1,1,0,-2,4.8,23,75
11312,Rajasthan Royals,Kolkata Knight Riders,84,28,150,1,1,0,-2,4.666666667,23,75
11312,Rajasthan Royals,Kolkata Knight Riders,83,28,150,1,1,0,-2,4.540540541,23,75
11312,Rajasthan Royals,Kolkata Knight Riders,82,30,150,1,1,0,-2,4.736842105,25,75
11312,Rajasthan Royals,Kolkata Knight Riders,81,31,150,1,1,0,-2,4.769230769,26,75
11312,Rajasthan Royals,Kolkata Knight Riders,80,32,150,1,1,0,-2,4.8,27,75
11312,Rajasthan Royals,Kolkata Knight Riders,79,34,150,1,1,0,-2,4.975609756,29,75
11312,Rajasthan Royals,Kolkata Knight Riders,78,35,150,1,1,0,-2,5,30,75
11312,Rajasthan Royals,Kolkata Knight Riders,77,35,150,1,1,0,-2,4.88372093,30,75
11312,Rajasthan Royals,Kolkata Knight Riders,76,37,150,1,1,0,-2,5.045454545,32,75
11312,Rajasthan Royals,Kolkata Knight Riders,75,37,150,1,1,0,-2,4.933333333,32,75
11312,Rajasthan Royals,Kolkata Knight Riders,74,41,150,1,1,0,-2,5.347826087,36,75
11312,Rajasthan Royals,Kolkata Knight Riders,73,43,150,1,1,0,-2,5.489361702,38,75
11312,Rajasthan Royals,Kolkata Knight Riders,72,45,150,1,1,0,-2,5.625,40,75
11312,Rajasthan Royals,Kolkata Knight Riders,71,49,150,1,1,0,-2,6,44,75
11312,Rajasthan Royals,Kolkata Knight Riders,70,49,150,1,1,0,-2,5.88,44,75
11312,Rajasthan Royals,Kolkata Knight Riders,69,50,150,1,1,0,-2,5.882352941,45,75
11312,Rajasthan Royals,Kolkata Knight Riders,68,54,150,1,1,0,-2,6.230769231,49,75
11312,Rajasthan Royals,Kolkata Knight Riders,67,54,150,1,1,0,-2,6.113207547,49,75
11312,Rajasthan Royals,Kolkata Knight Riders,66,55,150,1,1,0,-2,6.111111111,50,75
