match_id,batting_team,bowling_team,Balls Remaining,Current Score,Total Score,Wickets,Home,Toss,diff,Runrate,Partnership,Runs per wicket
11344,Rajasthan Royals,Delhi Capitals,119,1,124,0,0,1,-4,6,1,11
11344,Rajasthan Royals,Delhi Capitals,118,2,124,0,0,1,-4,6,2,11
11344,Rajasthan Royals,Delhi Capitals,117,3,124,0,0,1,-4,6,3,11
11344,Rajasthan Royals,Delhi Capitals,116,3,124,0,0,1,-4,4.5,3,11
11344,Rajasthan Royals,Delhi Capitals,115,3,124,0,0,1,-4,3.6,3,11
11344,Rajasthan Royals,Delhi Capitals,114,4,124,0,0,1,-4,4,4,11
11344,Rajasthan Royals,Delhi Capitals,113,4,124,0,0,1,-4,3.428571429,4,11
11344,Rajasthan Royals,Delhi Capitals,112,4,124,0,0,1,-4,3,4,11
11344,Rajasthan Royals,Delhi Capitals,111,10,124,0,0,1,-4,6.666666667,10,11
11344,Rajasthan Royals,Delhi Capitals,110,11,124,0,0,1,-4,6.6,11,11
11344,Rajasthan Royals,Delhi Capitals,109,11,124,0,0,1,-4,6,11,11
11344,Rajasthan Royals,Delhi Capitals,108,11,124,1,0,1,-4,5.5,0,10
11344,Rajasthan Royals,Delhi Capitals,107,12,124,1,0,1,-4,5.538461538,1,10
11344,Rajasthan Royals,Delhi Capitals,106,12,124,1,0,1,-4,5.142857143,1,10
11344,Rajasthan Royals,Delhi Capitals,105,13,124,1,0,1,-4,5.2,2,10
11344,Rajasthan Royals,Delhi Capitals,105,15,124,1,0,1,-4,6,4,10
11344,Rajasthan Royals,Delhi Capitals,104,15,124,1,0,1,-4,5.625,4,10
11344,Rajasthan Royals,Delhi Capitals,103,15,124,1,0,1,-4,5.294117647,4,10
11344,Rajasthan Royals,Delhi Capitals,102,16,124,1,0,1,-4,5.333333333,5,10
11344,Rajasthan Royals,Delhi Capitals,101,16,124,1,0,1,-4,5.052631579,5,10
11344,Rajasthan Royals,Delhi Capitals,100,17,124,1,0,1,-4,5.1,6,10
11344,Rajasthan Royals,Delhi Capitals,99,21,124,1,0,1,-4,6,10,10
11344,Rajasthan Royals,Delhi Capitals,98,21,124,1,0,1,-4,5.727272727,10,10
11344,Rajasthan Royals,Delhi Capitals,97,21,124,2,0,1,-4,5.47826087,0,6
11344,Rajasthan Royals,Delhi Capitals,96,25,124,2,0,1,-4,6.25,4,6
11344,Rajasthan Royals,Delhi Capitals,95,27,124,2,0,1,-4,6.48,6,6
11344,Rajasthan Royals,Delhi Capitals,94,27,124,3,0,1,-4,6.230769231,0,4
11344,Rajasthan Royals,Delhi Capitals,93,27,124,3,0,1,-4,6,0,4
11344,Rajasthan Royals,Delhi Capitals,92,27,124,3,0,1,-4,5.785714286,0,4
