match_id,batting_team,bowling_team,Balls Remaining,Current Score,Total Score,Wickets,Home,Toss,diff,Runrate,Partnership,Runs per wicket
11413,Sunrisers Hyderabad,Delhi Capitals,119,0,171,0,-1,0,-1,0,0,31
11413,Sunrisers Hyderabad,Delhi Capitals,118,1,171,0,-1,0,-1,3,1,31
11413,Sunrisers Hyderabad,Delhi Capitals,117,2,171,0,-1,0,-1,4,2,31
11413,Sunrisers Hyderabad,Delhi Capitals,116,3,171,0,-1,0,-1,4.5,3,31
11413,Sunrisers Hyderabad,Delhi Capitals,115,4,171,0,-1,0,-1,4.8,4,31
11413,Sunrisers Hyderabad,Delhi Capitals,114,8,171,0,-1,0,-1,8,8,31
11413,Sunrisers Hyderabad,Delhi Capitals,113,8,171,0,-1,0,-1,6.857142857,8,31
11413,Sunrisers Hyderabad,Delhi Capitals,112,9,171,0,-1,0,-1,6.75,9,31
11413,Sunrisers Hyderabad,Delhi Capitals,111,9,171,0,-1,0,-1,6,9,31
11413,Sunrisers Hyderabad,Delhi Capitals,110,10,171,0,-1,0,-1,6,10,31
11413,Sunrisers Hyderabad,Delhi Capitals,109,16,171,0,-1,0,-1,8.727272727,16,31
11413,Sunrisers Hyderabad,Delhi Capitals,108,16,171,0,-1,0,-1,8,16,31
11413,Sunrisers Hyderabad,Delhi Capitals,107,16,171,0,-1,0,-1,7.384615385,16,31
11413,Sunrisers Hyderabad,Delhi Capitals,106,17,171,0,-1,0,-1,7.285714286,17,31
11413,Sunrisers Hyderabad,Delhi Capitals,105,19,171,0,-1,0,-1,7.6,19,31
11413,Sunrisers Hyderabad,Delhi Capitals,104,19,171,0,-1,0,-1,7.125,19,31
11413,Sunrisers Hyderabad,Delhi Capitals,103,25,171,0,-1,0,-1,8.823529412,25,31
11413,Sunrisers Hyderabad,Delhi Capitals,102,31,171,0,-1,0,-1,10.33333333,31,31
11413,Sunrisers Hyderabad,Delhi Capitals,101,31,171,1,-1,0,-1,9.789473684,0,25
11413,Sunrisers Hyderabad,Delhi Capitals,100,32,171,1,-1,0,-1,9.6,1,25
11413,Sunrisers Hyderabad,Delhi Capitals,99,33,171,1,-1,0,-1,9.428571429,2,25
11413,Sunrisers Hyderabad,Delhi Capitals,98,37,171,1,-1,0,-1,10.09090909,6,25
